날짜,부류,품목코드,품목명,단위,가격
2025-06-04,채소,243,붉은고추,100g,19438
2025-06-04,채소,245,양파,1kg,1857
2025-06-04,채소,246,파,1kg,2151
2025-06-04,채소,247,생강,1kg,13275
2025-06-04,채소,248,고춧가루,1kg,34767
2025-06-04,채소,252,미나리,100g,13611
2025-06-04,채소,253,깻잎,100g,26578
2025-06-04,채소,255,피망,100g,16038
2025-06-04,채소,256,파프리카,200g,6511
2025-06-04,채소,257,멜론,1개,10513
2025-06-04,채소,258,깐마늘(국산),1kg,13656
2025-06-04,채소,279,알배기배추,1포기,2330
2025-06-04,채소,280,브로콜리,1개,2117
2025-06-04,채소,422,방울토마토,1kg,8473
2025-06-04,과일,411,사과,10개,24533
2025-06-04,과일,412,배,10개,38333
2025-06-04,과일,418,바나나,100g,3793
2025-06-04,과일,419,참다래,10개,10411
2025-06-04,과일,420,파인애플,1개,6073
2025-06-04,과일,421,오렌지,10개,16400
2025-06-04,과일,424,레몬,10개,11500
2025-06-04,과일,425,체리,100g,30886
2025-06-04,과일,428,망고,1개,3773
2025-06-04,과일,430,아보카도,1개,2130
2025-06-04,축산,4301,소,1kg,139810
2025-06-04,축산,4304,돼지,1kg,14480
2025-06-04,축산,4401,수입 소고기,1kg,45740
2025-06-04,축산,4402,수입 돼지고기,1kg,15080
2025-06-04,축산,9901,닭,1kg,8340
2025-06-04,축산,9903,계란,10구,3852
2025-06-04,축산,9908,우유,1L,2977
2025-06-04,수산,611,고등어,1손,4993
2025-06-04,수산,612,꽁치,5마리,7264
2025-06-04,수산,613,갈치,1마리,15300
2025-06-04,수산,614,조기,1마리,1947
2025-06-04,수산,615,명태,1마리,3896
2025-06-04,수산,616,삼치,1마리,8398
2025-06-04,수산,619,물오징어,1마리,4629
2025-06-04,수산,638,마른멸치,100g,24967
2025-06-04,수산,640,마른오징어,10마리,85380
2025-06-04,수산,641,김,10장,1242
2025-06-04,수산,642,마른미역,100g,30192
2025-06-04,수산,649,수입조기,1마리,4520
2025-06-04,수산,650,새우젓,1kg,14183
2025-06-04,수산,651,멸치액젓,1kg,5988
2025-06-04,수산,652,천일염,5kg,2474
2025-06-04,수산,653,전복,5마리,10269
2025-06-04,수산,654,새우,10마리,5888
2025-06-04,수산,656,꽃게,1kg,24438
2025-06-04,수산,658,홍합,100g,33800
2025-06-04,수산,659,가리비,1kg,7728
2025-06-04,수산,660,건다시마,100g,32717
2025-06-04,수산,661,바지락,1kg,12318
2025-06-04,수산,662,고등어필렛,1kg,17343
2025-06-05,식량,111,쌀,20kg,2841
2025-06-05,식량,112,찹쌀,1kg,5671
2025-06-05,식량,141,콩,500g,10613
2025-06-05,식량,142,팥,500g,30400
2025-06-05,식량,143,녹두,500g,23943
2025-06-05,식량,151,고구마,1kg,4939
2025-06-05,식량,152,감자,100g,4903
2025-06-05,채소,211,배추,1포기,3413
2025-06-05,채소,212,양배추,1포기,3413
2025-06-05,채소,213,시금치,100g,6887
2025-06-05,채소,214,상추,100g,11129
2025-06-05,채소,215,얼갈이배추,1kg,2331
2025-06-05,채소,221,수박,1개,23678
2025-06-05,채소,222,참외,10개,19478
2025-06-05,채소,223,오이,10개,14100
2025-06-05,채소,224,호박,1개,1303
2025-06-05,채소,225,토마토,1kg,3680
2025-06-05,채소,231,무,1개,1740
2025-06-05,채소,232,당근,1kg,3674
2025-06-05,채소,233,열무,1kg,2287
2025-06-05,채소,241,건고추,600g,35500
2025-06-05,채소,242,풋고추,100g,16011
2025-06-05,채소,243,붉은고추,100g,18975
2025-06-05,채소,245,양파,1kg,1823
2025-06-05,채소,246,파,1kg,2330
2025-06-05,채소,247,생강,1kg,13525
2025-06-05,채소,248,고춧가루,1kg,35100
2025-06-05,채소,252,미나리,100g,13600
2025-06-05,채소,253,깻잎,100g,24844
2025-06-05,채소,255,피망,100g,15971
2025-06-05,채소,256,파프리카,200g,6717
2025-06-05,채소,257,멜론,1개,11666
2025-06-05,채소,258,깐마늘(국산),1kg,13656
2025-06-05,채소,279,알배기배추,1포기,2492
2025-06-05,채소,280,브로콜리,1개,1926
2025-06-05,채소,422,방울토마토,1kg,8473
2025-06-05,과일,411,사과,10개,27689
2025-06-05,과일,412,배,10개,38683
2025-06-05,과일,418,바나나,100g,3550
2025-06-05,과일,419,참다래,10개,10411
2025-06-05,과일,420,파인애플,1개,5856
2025-06-05,과일,421,오렌지,10개,16400
2025-06-05,과일,424,레몬,10개,11500
2025-06-05,과일,425,체리,100g,28414
2025-06-05,과일,428,망고,1개,3724
2025-06-05,과일,430,아보카도,1개,2103
2025-06-05,축산,4301,소,1kg,139950
2025-06-05,축산,4304,돼지,1kg,14490
2025-06-05,축산,4401,수입 소고기,1kg,45820
2025-06-05,축산,4402,수입 돼지고기,1kg,15010
2025-06-05,축산,9901,닭,1kg,8340
2025-06-05,축산,9903,계란,10구,3831
2025-06-05,축산,9908,우유,1L,2976
2025-06-05,수산,611,고등어,1손,5893
2025-06-05,수산,612,꽁치,5마리,7264
2025-06-05,수산,613,갈치,1마리,14367
2025-06-05,수산,614,조기,1마리,1947
2025-06-05,수산,615,명태,1마리,3848
2025-06-05,수산,616,삼치,1마리,8789
2025-06-05,수산,619,물오징어,1마리,6240
2025-06-05,수산,638,마른멸치,100g,25783
2025-06-05,수산,640,마른오징어,10마리,85380
2025-06-05,수산,641,김,10장,1242
2025-06-05,수산,642,마른미역,100g,30192
2025-06-05,수산,649,수입조기,1마리,4333
2025-06-05,수산,650,새우젓,1kg,14183
2025-06-05,수산,651,멸치액젓,1kg,5988
2025-06-05,수산,652,천일염,5kg,2474
2025-06-05,수산,653,전복,5마리,10206
2025-06-05,수산,654,새우,10마리,5857
2025-06-05,수산,656,꽃게,1kg,25957
2025-06-05,수산,658,홍합,100g,33800
2025-06-05,수산,659,가리비,1kg,7503
2025-06-05,수산,660,건다시마,100g,32717
2025-06-05,수산,661,바지락,1kg,11996
2025-06-05,수산,662,고등어필렛,1kg,17243
2025-06-06,축산,4301,소,1kg,141380
2025-06-06,축산,4304,돼지,1kg,14480
2025-06-06,축산,4401,수입 소고기,1kg,45800
2025-06-06,축산,4402,수입 돼지고기,1kg,15010
2025-06-06,축산,9901,닭,1kg,8269
2025-06-06,축산,9903,계란,10구,3850
2025-06-06,축산,9908,우유,1L,2977
2025-06-09,식량,111,쌀,20kg,2831
2025-06-09,식량,112,찹쌀,1kg,6026
2025-06-09,식량,141,콩,500g,10613
2025-06-09,식량,142,팥,500g,30400
2025-06-09,식량,143,녹두,500g,23943
2025-06-09,식량,151,고구마,1kg,5472
2025-06-09,식량,152,감자,100g,4247
2025-06-09,채소,211,배추,1포기,3488
2025-06-09,채소,212,양배추,1포기,3723
2025-06-09,채소,213,시금치,100g,7059
2025-06-09,채소,214,상추,100g,10773
2025-06-09,채소,215,얼갈이배추,1kg,2296
2025-06-09,채소,221,수박,1개,24238
2025-06-09,채소,222,참외,10개,19956
2025-06-09,채소,223,오이,10개,12733
2025-06-09,채소,224,호박,1개,1341
2025-06-09,채소,225,토마토,1kg,3671
2025-06-09,채소,231,무,1개,1698
2025-06-09,채소,232,당근,1kg,3689
2025-06-09,채소,233,열무,1kg,2329
2025-06-09,채소,241,건고추,600g,35500
2025-06-09,채소,242,풋고추,100g,16622
2025-06-09,채소,243,붉은고추,100g,19175
2025-06-09,채소,245,양파,1kg,1910
2025-06-09,채소,246,파,1kg,2360
2025-06-09,채소,247,생강,1kg,13525
2025-06-09,채소,248,고춧가루,1kg,35100
2025-06-09,채소,252,미나리,100g,13544
2025-06-09,채소,253,깻잎,100g,25178
2025-06-09,채소,255,피망,100g,15971
2025-06-09,채소,256,파프리카,200g,6778
2025-06-09,채소,257,멜론,1개,11913
2025-06-09,채소,258,깐마늘(국산),1kg,13811
2025-06-09,채소,279,알배기배추,1포기,2496
2025-06-09,채소,280,브로콜리,1개,1992
2025-06-09,채소,422,방울토마토,1kg,8807
2025-06-09,과일,411,사과,10개,28311
2025-06-09,과일,412,배,10개,38683
2025-06-09,과일,418,바나나,100g,3360
2025-06-09,과일,419,참다래,10개,10491
2025-06-09,과일,420,파인애플,1개,5856
2025-06-09,과일,421,오렌지,10개,16400
2025-06-09,과일,424,레몬,10개,9920
2025-06-09,과일,425,체리,100g,30129
2025-06-09,과일,428,망고,1개,3700
2025-06-09,과일,430,아보카도,1개,2103
2025-06-09,축산,4301,소,1kg,144090
2025-06-09,축산,4304,돼지,1kg,14650
2025-06-09,축산,4401,수입 소고기,1kg,45660
2025-06-09,축산,4402,수입 돼지고기,1kg,14870
2025-06-09,축산,9901,닭,1kg,8291
2025-06-09,축산,9903,계란,10구,3811
2025-06-09,축산,9908,우유,1L,2983
2025-06-09,수산,611,고등어,1손,5893
2025-06-09,수산,612,꽁치,5마리,7264
2025-06-09,수산,613,갈치,1마리,14767
2025-06-09,수산,614,조기,1마리,1947
2025-06-09,수산,615,명태,1마리,3848
2025-06-09,수산,616,삼치,1마리,9063
2025-06-09,수산,619,물오징어,1마리,4995
2025-06-09,수산,638,마른멸치,100g,25783
2025-06-09,수산,640,마른오징어,10마리,85380
2025-06-09,수산,641,김,10장,1242
2025-06-09,수산,642,마른미역,100g,30192
2025-06-09,수산,649,수입조기,1마리,4333
2025-06-09,수산,650,새우젓,1kg,14183
2025-06-09,수산,651,멸치액젓,1kg,5988
2025-06-09,수산,652,천일염,5kg,2474
2025-06-09,수산,653,전복,5마리,10694
2025-06-09,수산,654,새우,10마리,5568
2025-06-09,수산,656,꽃게,1kg,25957
2025-06-09,수산,658,홍합,100g,33800
2025-06-09,수산,659,가리비,1kg,7503
2025-06-09,수산,660,건다시마,100g,32717
2025-06-09,수산,661,바지락,1kg,11996
2025-06-09,수산,662,고등어필렛,1kg,18129
2025-06-10,식량,111,쌀,20kg,2837
2025-06-10,식량,112,찹쌀,1kg,6026
2025-06-10,식량,141,콩,500g,10613
2025-06-10,식량,142,팥,500g,30400
2025-06-10,식량,143,녹두,500g,23943
2025-06-10,식량,151,고구마,1kg,5472
2025-06-10,식량,152,감자,100g,4090
2025-06-10,채소,211,배추,1포기,3419
2025-06-10,채소,212,양배추,1포기,3723
2025-06-10,채소,213,시금치,100g,7014
2025-06-10,채소,214,상추,100g,10773
2025-06-10,채소,215,얼갈이배추,1kg,2282
2025-06-10,채소,221,수박,1개,23456
2025-06-10,채소,222,참외,10개,20244
2025-06-10,채소,223,오이,10개,12733
2025-06-10,채소,224,호박,1개,1329
2025-06-10,채소,225,토마토,1kg,3691
2025-06-10,채소,231,무,1개,1583
2025-06-10,채소,232,당근,1kg,3689
2025-06-10,채소,233,열무,1kg,2306
2025-06-10,채소,241,건고추,600g,35500
2025-06-10,채소,242,풋고추,100g,16511
2025-06-10,채소,243,붉은고추,100g,18963
2025-06-10,채소,245,양파,1kg,1881
2025-06-10,채소,246,파,1kg,2322
2025-06-10,채소,247,생강,1kg,13525
2025-06-10,채소,248,고춧가루,1kg,35100
2025-06-10,채소,252,미나리,100g,13511
2025-06-10,채소,253,깻잎,100g,25211
2025-06-10,채소,255,피망,100g,15971
2025-06-10,채소,256,파프리카,200g,7217
2025-06-10,채소,257,멜론,1개,11663
2025-06-10,채소,258,깐마늘(국산),1kg,13811
2025-06-10,채소,279,알배기배추,1포기,2477
2025-06-10,채소,280,브로콜리,1개,2003
2025-06-10,채소,422,방울토마토,1kg,8807
2025-06-10,과일,411,사과,10개,27689
2025-06-10,과일,412,배,10개,31680
2025-06-10,과일,418,바나나,100g,3301
2025-06-10,과일,419,참다래,10개,10491
2025-06-10,과일,420,파인애플,1개,5856
2025-06-10,과일,421,오렌지,10개,16360
2025-06-10,과일,424,레몬,10개,11500
2025-06-10,과일,425,체리,100g,30129
2025-06-10,과일,428,망고,1개,3749
2025-06-10,과일,430,아보카도,1개,2103
2025-06-10,축산,4301,소,1kg,143880
2025-06-10,축산,4304,돼지,1kg,14640
2025-06-10,축산,4401,수입 소고기,1kg,45660
2025-06-10,축산,4402,수입 돼지고기,1kg,14900
2025-06-10,축산,9901,닭,1kg,8298
2025-06-10,축산,9903,계란,10구,3817
2025-06-10,축산,9908,우유,1L,2959
2025-06-10,수산,611,고등어,1손,5327
2025-06-10,수산,612,꽁치,5마리,7264
2025-06-10,수산,613,갈치,1마리,15433
2025-06-10,수산,614,조기,1마리,1947
2025-06-10,수산,615,명태,1마리,3848
2025-06-10,수산,616,삼치,1마리,8446
2025-06-10,수산,619,물오징어,1마리,5485
2025-06-10,수산,638,마른멸치,100g,25400
2025-06-10,수산,640,마른오징어,10마리,85380
2025-06-10,수산,641,김,10장,1242
2025-06-10,수산,642,마른미역,100g,30192
2025-06-10,수산,649,수입조기,1마리,4333
2025-06-10,수산,650,새우젓,1kg,14183
2025-06-10,수산,651,멸치액젓,1kg,5988
2025-06-10,수산,652,천일염,5kg,2474
2025-06-10,수산,653,전복,5마리,10694
2025-06-10,수산,654,새우,10마리,5568
2025-06-10,수산,656,꽃게,1kg,25957
2025-06-10,수산,658,홍합,100g,33800
2025-06-10,수산,659,가리비,1kg,7503
2025-06-10,수산,660,건다시마,100g,32717
2025-06-10,수산,661,바지락,1kg,11996
2025-06-10,수산,662,고등어필렛,1kg,18129
2025-06-11,식량,111,쌀,20kg,2892
2025-06-11,식량,112,찹쌀,1kg,5807
2025-06-11,식량,141,콩,500g,10613
2025-06-11,식량,142,팥,500g,30400
2025-06-11,식량,143,녹두,500g,23943
2025-06-11,식량,151,고구마,1kg,5236
2025-06-11,식량,152,감자,100g,4090
2025-06-11,채소,211,배추,1포기,3419
2025-06-11,채소,212,양배추,1포기,3538
2025-06-11,채소,213,시금치,100g,7014
2025-06-11,채소,214,상추,100g,10773
2025-06-11,채소,215,얼갈이배추,1kg,2282
2025-06-11,채소,221,수박,1개,22844
2025-06-11,채소,222,참외,10개,19278
2025-06-11,채소,223,오이,10개,12733
2025-06-11,채소,224,호박,1개,1318
2025-06-11,채소,225,토마토,1kg,3709
2025-06-11,채소,231,무,1개,1645
2025-06-11,채소,232,당근,1kg,3689
2025-06-11,채소,233,열무,1kg,2306
2025-06-11,채소,241,건고추,600g,35500
2025-06-11,채소,242,풋고추,100g,16511
2025-06-11,채소,243,붉은고추,100g,18963
2025-06-11,채소,245,양파,1kg,1843
2025-06-11,채소,246,파,1kg,2299
2025-06-11,채소,247,생강,1kg,13525
2025-06-11,채소,248,고춧가루,1kg,35100
2025-06-11,채소,252,미나리,100g,13422
2025-06-11,채소,253,깻잎,100g,24056
2025-06-11,채소,255,피망,100g,15971
2025-06-11,채소,256,파프리카,200g,6994
2025-06-11,채소,257,멜론,1개,11288
2025-06-11,채소,258,깐마늘(국산),1kg,13811
2025-06-11,채소,279,알배기배추,1포기,2477
2025-06-11,채소,280,브로콜리,1개,1837
2025-06-11,채소,422,방울토마토,1kg,8807
2025-06-11,과일,411,사과,10개,28267
2025-06-11,과일,412,배,10개,31680
2025-06-11,과일,418,바나나,100g,3360
2025-06-11,과일,419,참다래,10개,10313
2025-06-11,과일,420,파인애플,1개,5856
2025-06-11,과일,421,오렌지,10개,16360
2025-06-11,과일,424,레몬,10개,11500
2025-06-11,과일,425,체리,100g,27843
2025-06-11,과일,428,망고,1개,3749
2025-06-11,과일,430,아보카도,1개,2103
2025-06-11,축산,4301,소,1kg,144890
2025-06-11,축산,4304,돼지,1kg,14620
2025-06-11,축산,4401,수입 소고기,1kg,45740
2025-06-11,축산,4402,수입 돼지고기,1kg,14880
2025-06-11,축산,9901,닭,1kg,8163
2025-06-11,축산,9903,계란,10구,3817
2025-06-11,축산,9908,우유,1L,2961
2025-06-11,수산,611,고등어,1손,5893
2025-06-11,수산,612,꽁치,5마리,7264
2025-06-11,수산,613,갈치,1마리,15433
2025-06-11,수산,614,조기,1마리,1947
2025-06-11,수산,615,명태,1마리,3848
2025-06-11,수산,616,삼치,1마리,8446
2025-06-11,수산,619,물오징어,1마리,5103
2025-06-11,수산,638,마른멸치,100g,24900
2025-06-11,수산,640,마른오징어,10마리,82360
2025-06-11,수산,641,김,10장,1242
2025-06-11,수산,642,마른미역,100g,30192
2025-06-11,수산,649,수입조기,1마리,4333
2025-06-11,수산,650,새우젓,1kg,14683
2025-06-11,수산,651,멸치액젓,1kg,5988
2025-06-11,수산,652,천일염,5kg,2474
2025-06-11,수산,653,전복,5마리,10694
2025-06-11,수산,654,새우,10마리,5634
2025-06-11,수산,656,꽃게,1kg,25957
2025-06-11,수산,658,홍합,100g,33800
2025-06-11,수산,659,가리비,1kg,7503
2025-06-11,수산,660,건다시마,100g,32717
2025-06-11,수산,661,바지락,1kg,11724
2025-06-11,수산,662,고등어필렛,1kg,18129
2025-06-12,식량,111,쌀,20kg,2911
2025-06-12,식량,112,찹쌀,1kg,5620
2025-06-12,식량,141,콩,500g,10660
2025-06-12,식량,142,팥,500g,30400
2025-06-12,식량,143,녹두,500g,23943
2025-06-12,식량,151,고구마,1kg,5031
2025-06-12,식량,152,감자,100g,4020
2025-06-12,채소,211,배추,1포기,3456
2025-06-12,채소,212,양배추,1포기,3288
2025-06-12,채소,213,시금치,100g,7224
2025-06-12,채소,214,상추,100g,9739
2025-06-12,채소,215,얼갈이배추,1kg,2384
2025-06-12,채소,221,수박,1개,22178
2025-06-12,채소,222,참외,10개,18711
2025-06-12,채소,223,오이,10개,12733
2025-06-12,채소,224,호박,1개,1280
2025-06-12,채소,225,토마토,1kg,3632
2025-06-12,채소,231,무,1개,1919
2025-06-12,채소,232,당근,1kg,3418
2025-06-12,채소,233,열무,1kg,2398
2025-06-12,채소,241,건고추,600g,35500
2025-06-12,채소,242,풋고추,100g,16289
2025-06-12,채소,243,붉은고추,100g,20038
2025-06-12,채소,245,양파,1kg,1795
2025-06-12,채소,246,파,1kg,2307
2025-06-12,채소,247,생강,1kg,13650
2025-06-12,채소,248,고춧가루,1kg,35378
2025-06-12,채소,252,미나리,100g,13167
2025-06-12,채소,253,깻잎,100g,24167
2025-06-12,채소,255,피망,100g,16150
2025-06-12,채소,256,파프리카,200g,6994
2025-06-12,채소,257,멜론,1개,10933
2025-06-12,채소,258,깐마늘(국산),1kg,13811
2025-06-12,채소,279,알배기배추,1포기,2477
2025-06-12,채소,280,브로콜리,1개,1761
2025-06-12,채소,422,방울토마토,1kg,8807
2025-06-12,과일,411,사과,10개,28333
2025-06-12,과일,412,배,10개,31680
2025-06-12,과일,418,바나나,100g,3364
2025-06-12,과일,419,참다래,10개,10313
2025-06-12,과일,420,파인애플,1개,5856
2025-06-12,과일,421,오렌지,10개,16560
2025-06-12,과일,424,레몬,10개,11500
2025-06-12,과일,425,체리,100g,26857
2025-06-12,과일,428,망고,1개,3789
2025-06-12,과일,430,아보카도,1개,2103
2025-06-12,축산,4301,소,1kg,144660
2025-06-12,축산,4304,돼지,1kg,14570
2025-06-12,축산,4401,수입 소고기,1kg,45810
2025-06-12,축산,4402,수입 돼지고기,1kg,14970
2025-06-12,축산,9901,닭,1kg,8155
2025-06-12,축산,9903,계란,10구,3815
2025-06-12,축산,9908,우유,1L,2961
2025-06-12,수산,611,고등어,1손,5493
2025-06-12,수산,612,꽁치,5마리,7264
2025-06-12,수산,613,갈치,1마리,14250
2025-06-12,수산,614,조기,1마리,1947
2025-06-12,수산,615,명태,1마리,3848
2025-06-12,수산,616,삼치,1마리,8525
2025-06-12,수산,619,물오징어,1마리,3910
2025-06-12,수산,638,마른멸치,100g,23217
2025-06-12,수산,640,마른오징어,10마리,73080
2025-06-12,수산,641,김,10장,1242
2025-06-12,수산,642,마른미역,100g,30192
2025-06-12,수산,649,수입조기,1마리,4333
2025-06-12,수산,650,새우젓,1kg,14683
2025-06-12,수산,651,멸치액젓,1kg,5854
2025-06-12,수산,652,천일염,5kg,2474
2025-06-12,수산,653,전복,5마리,10751
2025-06-12,수산,654,새우,10마리,5584
2025-06-12,수산,656,꽃게,1kg,25957
2025-06-12,수산,658,홍합,100g,33800
2025-06-12,수산,659,가리비,1kg,9153
2025-06-12,수산,660,건다시마,100g,32717
2025-06-12,수산,661,바지락,1kg,11776
2025-06-12,수산,662,고등어필렛,1kg,18383
2025-06-13,식량,111,쌀,20kg,2938
2025-06-13,식량,112,찹쌀,1kg,5666
2025-06-13,식량,141,콩,500g,10205
2025-06-13,식량,142,팥,500g,30433
2025-06-13,식량,143,녹두,500g,23943
2025-06-13,식량,151,고구마,1kg,4920
2025-06-13,식량,152,감자,100g,3918
2025-06-13,채소,211,배추,1포기,3568
2025-06-13,채소,212,양배추,1포기,3205
2025-06-13,채소,213,시금치,100g,7049
2025-06-13,채소,214,상추,100g,9879
2025-06-13,채소,215,얼갈이배추,1kg,2421
2025-06-13,채소,221,수박,1개,22167
2025-06-13,채소,222,참외,10개,19444
2025-06-13,채소,223,오이,10개,12733
2025-06-13,채소,224,호박,1개,1218
